# w_1 w_2 VF 
6.824896704486103083e+00 7.642289086434412404e+00 1.629548057427987473e-02
8.614560384075294064e-02 8.392801241167830995e+00 -2.579920353797053312e-01
3.085007461986461585e+00 5.872604160984447041e+00 2.313652028246004910e-02
5.923700375398913920e+00 3.199727280889389736e+00 -6.032720692156586795e-01
1.207178853024082787e+00 6.606144160645727403e+00 -1.220296103251652386e-01
4.036867556003731927e+00 6.920997843907972680e+00 2.430710730878476999e-02
7.439887144154808674e+00 3.249124297587031585e+00 -6.548849126160806167e-01
5.474929976700995127e+00 4.022483908176728740e+00 -4.060207231106497394e-01
9.213098202297882011e+00 7.548088102781156827e+00 -2.032121877010407696e-01
3.508635415115619161e+00 7.786491347446233391e+00 2.287914838225973968e-02
8.675368758453201323e-01 1.022156286395758062e+00 -4.545041963979836730e-01
4.907750741762315627e+00 4.800957758090156346e+00 -1.536286981768594795e-01
8.108133525274984876e+00 1.897216320571115222e+00 -9.211503360952461028e-01
6.548186503411197734e-02 1.762543017059440942e+00 -3.084718135937282169e-01
2.704472312977340476e+00 3.378924045473903348e+00 -5.941545218472724099e-02
5.993812055096712221e+00 2.487456795117170660e+00 -7.344283097853425701e-01
8.082782132636099348e+00 7.706517247982549890e+00 -1.116031018407454001e-01
9.564851886586810181e+00 2.218885972731799772e+00 -8.364945704712192232e-01
8.332705977812191023e+00 6.841497351868260246e+00 -2.068460674036474156e-01
7.991497622570459924e+00 2.286785224811828388e-01 -1.098921407026251407e+00
6.525775245968969074e+00 3.205812287173936070e+00 -6.381848587189928868e-01
3.461431205077114992e+00 2.140575515959923791e+00 -4.773854254834220545e-01
6.459989552238701194e+00 4.816254505137004038e+00 -3.422279933350682590e-01
7.586349296722770807e-01 6.300447806641883197e+00 -1.795476243245069381e-01
1.601139420525761192e+00 7.289075348375636310e+00 -7.902463812132456966e-02
1.742355617575854998e+00 4.852273747087449074e+00 -2.251357999977227076e-02
3.262553590028145045e+00 5.642049350597427626e+00 2.330605806142335701e-02
6.820634214758744207e+00 5.442662682514304073e+00 -2.680045312524970136e-01
6.902688277709950526e+00 7.750006394237637375e-01 -1.033307786430212261e+00
7.640032483053833090e+00 7.299756695305522847e+00 -1.097476153475462901e-01
1.795752124732410193e+00 9.520008757448753300e+00 -2.059440704312891501e-01
3.872141542957322713e+00 7.899496148204949719e+00 2.344982366446246580e-02
7.160987687114639400e+00 6.587399312415900710e+00 -1.544632315992087168e-01
1.256722537305752452e+00 6.804518209994655287e+00 -1.182752252104162516e-01
4.451503185503404403e+00 4.646112103981065999e+00 -9.166185712076974079e-02
3.983361502860311099e+00 7.744482721056938246e+00 2.376027978868522350e-02
3.985205094844598506e+00 9.800108742157483732e+00 -1.029572486254390351e-01
2.111327714272411615e+00 2.225024224551381380e+00 -2.623680261333004027e-01
9.898235427547511733e+00 9.307688975709716317e+00 -1.265575418287375742e-01
8.006472482136038238e+00 7.278493310889016854e+00 -1.489909310805391796e-01
2.335084629162369196e-01 8.371196842926007520e+00 -2.502297564419445064e-01
3.913766346350141756e+00 4.739408396344879648e+00 1.090113723864105655e-02
4.876731910828041805e+00 8.286229656970860169e-02 -9.029132904824929140e-01
7.454557810565415110e+00 2.498142903118286462e+00 -8.067209486309289135e-01
5.791696881288772580e+00 4.520381918978517710e+00 -3.541036616136902238e-01
3.849056791684172918e+00 6.710685180899161217e+00 2.396059971191222271e-02
1.811051995313434748e+00 7.514414347072713163e+00 -5.376093992204954153e-02
7.603404469496044094e+00 7.248255270697677721e-01 -1.061074558668827050e+00
4.980132453749174459e+00 8.420373447647953924e+00 2.413710642856414790e-02
6.755912963868101251e+00 4.866671570360190380e+00 -3.493177609814768214e-01
6.006859216924649303e+00 6.438301493420532040e+00 -2.636133455923428404e-02
7.330820787888927548e+00 7.001632577804933533e+00 -1.189764599949388879e-01
5.336868216391229325e+00 3.368376226449958932e-01 -9.623849801473567389e-01
8.832896315977386337e+00 7.439216730904412156e-01 -1.135460574845102988e+00
1.152202275768860334e-01 2.548211358408344895e-01 -5.394405341574268764e-01
2.999705585079364134e+00 3.150612422880916696e+00 -1.587124076966348607e-01
9.614350111539597066e+00 8.793499386173944998e+00 -1.442878002203922261e-01
7.153062024667082575e-02 3.246640903294222724e+00 -2.033135136432224210e-01
3.867998139815056025e+00 4.359897724173163347e+00 -4.629276658424691382e-02
8.768811928124401689e+00 6.854859499817114177e+00 -2.301021000172093212e-01
4.805656502797583052e+00 7.421250338288921888e+00 2.378744841865643167e-02
8.938501045170545112e+00 1.573398607073858368e+00 -9.842634814547641664e-01
3.093380621200638281e+00 5.214219043631273642e+00 2.411226963755971897e-02
4.743502006986313191e+00 3.684535145072928675e+00 -3.512637228680536849e-01
8.839159447368510669e+00 2.332509797356359993e+00 -8.374184408607648900e-01
5.509004956408036335e+00 3.632324739532847957e+00 -4.787191032480562214e-01
8.573752819497441280e+00 5.545335017705675718e+00 -3.351473531411511830e-01
4.712704768451621007e+00 9.689400513996089259e+00 -6.531702970488317828e-02
8.147128386259518962e+00 1.202230889948202597e+00 -1.033011949809716334e+00
3.884840991412696898e+00 3.483269216965967807e+00 -2.385878203776459761e-01
9.372789444865393449e+00 2.274003060641868412e+00 -8.347124096366386192e-01
5.128741322295812921e+00 3.017994087144027837e+00 -5.456207220183265649e-01
2.147286394415296673e+00 2.219623731111720399e+00 -2.678742570899707576e-01
9.067486775325010129e+00 2.442416676099364026e-01 -1.199323777323380469e+00
6.683377152448347402e+00 1.703835348951178441e-01 -1.064510366439499256e+00
9.832761425908032038e+00 2.069507032375011324e+00 -8.476563237550267527e-01
1.982004125972428032e-02 2.356674384004527667e+00 -2.310369350271902489e-01
8.298751663897592223e+00 2.925987009990690169e+00 -7.233209783016406602e-01
5.789785622975644586e+00 6.467735680351778704e+00 -1.760515755461211640e-04
8.732083181464243893e+00 2.312110351960429355e+00 -8.426990623985083362e-01
1.861992793860874684e+00 2.515923320370539784e+00 -1.535089679115952954e-01
6.660538540820253317e+00 6.065672338162274357e+00 -1.753542550684890067e-01
2.590583784328225336e-01 6.419622395991866348e+00 -2.336283232761943718e-01
6.660835773854042685e+00 7.271537780649468985e+00 1.048721716903910917e-02
8.116737119024337588e+00 2.316044711790997912e+00 -8.450053485807557108e-01
9.194503550758813759e+00 1.281453218723000109e+00 -1.034811498410467934e+00
8.331219571762101594e+00 7.983084825507156701e+00 -1.045491390037253110e-01
9.046764277743468696e+00 1.189559314642571364e+00 -1.057406953520794834e+00
5.813268668385572546e+00 1.710393625748724222e+00 -8.285674369141448059e-01
4.818259886759579835e+00 5.413677827326616843e+00 -1.283755383729567878e-02
8.704306254929306874e+00 2.915938180381161704e+00 -7.263801629359907253e-01
5.760873608152158099e+00 8.117474470367890049e+00 2.355995756411288777e-02
7.468803014152041619e+00 8.273284958934823408e+00 1.407626301761388810e-02
1.891972613603481346e+00 5.201044799967320387e+00 -1.313332165271935414e-02
4.681604331863944424e+00 2.126399282687448267e+00 -6.479069321456760733e-01
2.075404414125646912e+00 6.144824034092049025e+00 -7.860998168188283730e-03
7.505115615391135364e+00 2.381766234857033204e+00 -8.320472416037584251e-01
3.036134359529326421e+00 8.769206874838392451e+00 1.998137148939238550e-02
2.349429203714914483e+00 7.150696375445133590e+00 3.500385507891917714e-03
4.975488572399812348e+00 2.881890107846288629e+00 -5.501956633089182258e-01
8.198043289979080939e+00 4.779797820407001296e+00 -4.175525481216736390e-01
6.217067725117532140e-01 8.586736777327235615e+00 -2.392054264411879461e-01
2.090417272459006881e+00 1.825832830808031604e+00 -3.702666161682723334e-01
9.396752509618465865e+00 7.278862139137367571e+00 -2.306752678665310308e-01
3.432324476415015369e+00 3.944483992232254099e+00 -5.581516511322991148e-02
4.918390570461713129e-01 4.531891121036165870e+00 -1.864401731665721873e-01
8.998773242821375362e+00 3.508824488589178614e+00 -6.194609046164978317e-01
8.025416220529352884e+00 8.862215553554639413e+00 1.735730299080928685e-02
8.976778517269014657e+00 8.204811186956291635e+00 -1.367310185498296082e-01
3.460909308960087305e+00 4.517660114367446411e+00 1.824301203259852400e-02
2.659622246696087711e+00 9.285392071372848832e+00 -4.838785891945596163e-02
5.507959007418125275e+00 3.351667274047730682e+00 -5.312691491284349254e-01
2.879245097193761982e+00 8.833986798591650924e+00 1.376836575809681218e-02
2.765530135119986799e+00 4.949747576641359004e+00 2.338321669407670417e-02
8.363230664400804315e+00 6.009294785999949262e+00 -2.785501757446415816e-01
7.083033103086696869e+00 7.006477362885934923e+00 -8.742854664131383124e-02
5.810188181424766896e+00 7.047295263776439889e+00 2.509933412527665109e-02
7.477061253145379283e+00 5.829510771697573590e-01 -1.067182948388650576e+00
5.523912920685752903e-01 2.593702480062117566e+00 -1.706369858909806414e-01
4.801314083488044560e+00 1.898769749973183707e-01 -8.913258887306088063e-01
1.591433254650843176e+00 4.432123383576827003e+00 -3.380869039696576817e-02
7.301637674128985012e+00 7.391404859185692899e+00 -5.006341820243798146e-02
7.570442017723177486e+00 3.412692365638478442e+00 -6.248299880979776288e-01
8.926274912797111938e+00 3.686672391360814149e+00 -5.901678668551535445e-01
9.612763844550503478e+00 2.418670434293899607e+00 -7.976787228852801892e-01
4.520619521977846667e+00 2.668992662494438672e+00 -5.240090102996252108e-01
3.277012745973464813e+00 5.106222281927447426e+00 2.421836983906046348e-02
5.087430830078631061e+00 7.618527434031665990e+00 2.436789635470892890e-02
4.686508113184641999e+00 8.014057296824086407e+00 2.474324634500812969e-02
8.374684254064700184e+00 5.150699104367600922e-01 -1.111255434184723612e+00
1.516658105934589051e-01 9.322753242677405794e+00 -2.954100771767135258e-01
5.062437699712782901e+00 6.729975572149170304e+00 2.496440242962671974e-02
3.687725673190955789e+00 5.019292834729221831e+00 2.761423831092266190e-02
3.053437136066182500e+00 5.339418486782636641e+00 2.374092164136426542e-02
7.895507329638630445e+00 8.753299473152409860e+00 1.736707945106863438e-02
2.972844580979217000e+00 8.001439841250096663e+00 2.104026249701385076e-02
1.996436595104489120e+00 2.145301616554484703e+00 -2.731079050029332489e-01
5.216470830707037543e+00 8.856091248721327247e+00 2.157403520874601188e-02
4.213384400880378911e-01 9.046136384448036694e+00 -2.827258339029909417e-01
8.282745952377480236e+00 8.002967955262411337e+00 -9.620183483482180886e-02
3.335080134862418166e+00 5.126786436124148416e+00 2.379599854070091336e-02
5.204144368117549213e+00 4.877131111621728632e-01 -9.341031881667507530e-01
2.892560543077299151e+00 9.177886895967997560e+00 -1.774015066550577169e-02
1.640517981778644829e+00 6.389541927208374439e+00 -5.885937852193428438e-02
5.757265674975537983e+00 9.781942563110950672e+00 -5.515995019162800439e-02
1.636267455555510786e+00 6.330308444046663929e+00 -5.819532998986212680e-02
8.808929777378541104e+00 2.891302774878171444e+00 -7.305137311668076228e-01
3.906706506154900893e+00 5.212750999271497321e+00 2.675529826643369136e-02
2.113413235233403409e+00 5.395878619099947038e+00 2.117564320224835095e-03
6.140760765449486236e+00 4.479099255827707182e+00 -3.849989731843930230e-01
2.183521701261601500e+00 5.502613674339884575e+00 5.932578624002593504e-03
8.620914155115810829e+00 6.239242547752980705e+00 -2.693513668408606954e-01
2.074627667615167592e+00 4.010542898507387655e+00 1.103932061939058573e-02
7.092025206047902763e+00 1.764687569456419247e+00 -8.914537923233931682e-01
6.696376955172136825e+00 1.995269353012729674e-01 -1.065392323143511621e+00
4.395042404830198812e+00 4.968676799789682796e+00 -2.342853699023095260e-02
5.035993102680059508e+00 1.858396851913537207e+00 -7.343891272079521304e-01
2.295417242964083115e+00 6.588767975180051195e+00 2.350398252982735525e-03
8.563906723912660723e+00 4.704574527252167293e+00 -4.363837123116532934e-01
5.819583487326610793e+00 2.781164955094584723e+00 -6.751009720160319194e-01
9.606372898524796256e+00 8.031507364912640057e+00 -1.882516634507817033e-01
5.308559671076281461e+00 9.315708729148450828e+00 1.159411009788235969e-02
2.146269755886713426e+00 3.455571124545944173e+00 -4.162172997393409624e-05
4.833510338946727103e+00 8.037500157068414808e+00 2.476090685809506642e-02
2.666019930452314224e+00 2.220900795837487340e+00 -3.337983932202166493e-01
9.163212563776907515e+00 1.793820495073090715e+00 -9.352620693413765673e-01
4.019448432020360507e+00 2.095846654864858660e+00 -5.760021313798968645e-01
6.643849760524054737e+00 1.572986000722762512e+00 -8.976938654446158239e-01
1.146337457452898390e+00 3.372656317453844199e+00 -7.562827272846972537e-02
9.574522278650055895e+00 8.896600102923537534e+00 -1.318574674631717292e-01
8.563922727092141418e-01 4.421351954674934137e-01 -5.386298090676900907e-01
7.014716903471740928e+00 7.381826925153327501e+00 -1.546651241803187471e-02
8.664149446538415233e+00 1.107578445853800941e+00 -1.068679324438600364e+00
1.127880295189593429e+00 5.188495390045123834e+00 -1.093895756011469822e-01
8.909672565724839899e+00 6.561297048985760050e+00 -2.575643983909690071e-01
2.317932379772898788e+00 2.095385055567950072e+00 -3.215972805892979847e-01
6.547824590239751608e+00 5.456532238625832143e+00 -2.450988882554623327e-01
8.075011811202065459e+00 6.631840050518403196e+00 -2.082927695633163268e-01
5.521136252088694185e+00 3.743759099640007637e+00 -4.601399302361380839e-01
8.790910847164132846e+00 9.422453766240007411e+00 8.325386998502271041e-04
5.898259406299312779e+00 4.836837997244786358e+00 -3.008215773073453780e-01
2.230533743458809504e+00 8.287088422132162790e+00 -1.703963226483160009e-02
1.221169218427888392e+00 7.368689625817780531e+00 -1.281685956120158787e-01
8.745833627302140201e+00 2.345151818746657124e+00 -8.361306423164570623e-01
4.254593604401284146e-02 5.045851775616790047e-02 -5.629539327691563955e-01
1.036785325280200620e+00 9.612581099934063289e+00 -2.845625152478328257e-01
8.801855067390008003e+00 1.683475176910034898e+00 -9.643796143195693116e-01
9.891789586536406276e+00 7.664521592557236751e+00 -2.182857307957100090e-01
9.593863499604610157e-02 3.701449781276542339e+00 -2.280568719480184359e-01
1.610798270342666649e+00 8.527099315533043011e+00 -1.042923231629878933e-01
8.715594853295923983e+00 4.439903072171407672e+00 -4.750239797402813213e-01
9.448787445438965316e-01 4.782720842698648944e+00 -1.292511498734297271e-01
1.869762753518498855e+00 8.158438397936279785e+00 -5.725734445546176721e-02
3.833552491584993671e+00 4.186407654350897012e+00 -7.521186217787295680e-02
8.090568450430861702e+00 5.462277261524746130e+00 -3.278446276516393532e-01
1.607529255271707536e+00 4.565967103386202597e-01 -5.785890079494393490e-01
2.492473259564277122e+00 3.691595120453172285e+00 9.983443299298427887e-03
9.268847117579031902e+00 8.082636889351507037e+00 -1.670753429076355934e-01
8.850738852858670569e+00 5.783456751326473189e+00 -3.195155980946788876e-01
5.282637592535519566e-01 3.144164963594563655e+00 -1.526417838893286971e-01
6.171512377649070125e+00 5.029688659751755608e+00 -2.848922125546371475e-01
1.009811425123488648e+00 1.831046521060034182e+00 -2.973690519752474892e-01
1.136367267278550308e+00 9.355445290422490956e+00 -2.508197109348562770e-01
6.659685147551347661e+00 2.671200166217926775e+00 -7.407638884966178949e-01
2.102493600089165859e+00 8.126134366812255649e+00 -2.756747182440100197e-02
8.787334686387598737e+00 4.902055748073576247e+00 -4.153078272266809146e-01
7.076117249112766849e+00 6.607824913191718608e+00 -1.449060935447846754e-01
9.101744124101223576e+00 2.455762114177325373e+00 -8.086538981807314119e-01
8.394871124387510264e+00 7.837538479267904812e+00 -1.281109201902241868e-01
8.468008016286811213e+00 1.054917282540172030e+00 -1.068582234074978210e+00
2.637707497791792033e+00 6.462841563107713405e+00 1.819946245181638944e-02
7.506376002174228290e+00 3.044258978614624578e+00 -6.944649998398726432e-01
4.240516606941951983e-01 1.854481668195708366e+00 -2.906688691990732543e-01
9.087470707403433323e+00 2.922811400793405845e+00 -7.215776293662141683e-01
2.066114301610650905e+00 7.153998473555103210e+00 -1.889651414685887543e-02
8.681042539268119640e+00 2.363028518860301741e+00 -8.333111502798951076e-01
5.525915541537653297e+00 3.527079898349727127e+00 -5.001941489966700294e-01
3.559772703886621148e+00 7.249582175040486298e+00 2.305846900993863136e-02
2.162578824878287787e+00 2.571340303282204420e+00 -1.718411465438905439e-01
2.128336774173154033e+00 2.847309842441199113e+00 -9.375170620610170924e-02
5.659221666245716875e+00 7.188777550025895913e+00 2.519414862931912413e-02
1.196559896896312036e+00 9.424436627571383340e+00 -2.543781767874330191e-01
6.262438682688558522e+00 9.808906209119154340e+00 -4.831468371127822792e-02
2.020146259157935553e+00 3.379044045596488743e+00 -4.695812416448175153e-03
2.392720918411026521e+00 2.985222345959879675e+00 -1.036941502996010511e-01
2.376639661488017197e+00 1.676793226041801255e+00 -4.343719496964986160e-01
5.039206571988824379e+00 4.292993660020845148e+00 -2.953717308463107427e-01
8.432444375028660843e+00 8.113433161531116156e+00 -9.797291704074917451e-02
4.350251473094235988e-01 3.816748859211392730e+00 -1.880740208705366512e-01
7.807449798501163940e+00 4.279598304711003109e+00 -4.790306685676046783e-01
6.352771003524325444e+00 9.822893978338701260e+00 -4.753924436030720901e-02
7.893598906180312014e+00 3.240395894833022705e+00 -6.579511342155153208e-01
3.168453047597656891e+00 5.599153205055216187e-01 -7.076166476554494045e-01
2.265250490162651342e+00 1.408041050098642000e+00 -4.833290861282513173e-01
3.807476085378886044e+00 7.124488353718414935e+00 2.372716577989814057e-02
7.471803593484750428e-01 1.989485489772893079e+00 -2.611654930963621113e-01
2.956403962194243729e+00 8.955365651666719273e+00 1.102175963724799646e-02
1.796384644180268886e+00 4.183042930415277638e+00 -1.034877849710463815e-02
1.486582525399448018e+00 2.417802434315631466e+00 -1.513921710404010634e-01
1.497371824594446066e+00 9.062570851257024884e+00 -1.675296911877208750e-01
1.151660373380955615e+00 1.869121962357198852e+00 -2.922751169473344901e-01
5.251356216529920573e+00 9.897423253285197120e+00 -8.962023839243393741e-02
2.536670279176853615e-01 7.520146873035151724e-01 -4.735979531335046122e-01
6.306213399741913861e+00 1.642624408470622299e+00 -8.690964940220062829e-01
2.866499482286803957e+00 9.461634718823059842e+00 -7.075596127015304493e-02
7.002606248866026561e+00 8.402409347526724304e+00 2.260500050466074384e-02
9.576509027927546214e+00 3.234812580676103000e+00 -6.571943404846944947e-01
4.108912844977542084e-02 1.913305289067785298e+00 -2.865103976132056252e-01
6.424757042997911505e+00 1.763466185634527728e+00 -8.591299818189203075e-01
7.864265513164674815e+00 4.836420022419552822e+00 -3.996566742377969383e-01
2.321190963944744556e+00 4.443005244040556523e-01 -6.466140528587747127e-01
2.036408340536150774e-01 2.682145654673806945e+00 -1.929141578208053986e-01
7.104004075617176284e+00 1.950040014197430338e+00 -8.719787234226245021e-01
1.239704876245088100e-01 1.817854401408292242e+00 -2.996319288596274721e-01
3.542361182742465253e+00 5.542836431475316239e+00 2.447374208010708041e-02
5.972993755704708363e+00 1.047197526638057541e+00 -9.424236225451326776e-01
3.248948943213819884e+00 7.489073179367451427e-01 -6.921128820746025312e-01
6.649475178930076780e+00 2.458902440587476423e+00 -7.752379970905157736e-01
8.539376112885309622e-01 2.896245361496295079e+00 -1.132507728900005728e-01
2.014762879896287995e+00 5.100670188270474803e+00 -2.145601462325369413e-03
9.006578671764190247e+00 2.006965461685325192e+00 -8.978703708031263719e-01
7.934393372041270709e+00 6.543350533531671509e+00 -2.076971021263126493e-01
3.494958137184551283e+00 5.156258015334397982e+00 2.563269360647874029e-02
1.833115926833382092e+00 9.281108190563003291e-01 -5.333241426298485077e-01
7.881638398874672546e+00 3.439686273026564489e+00 -6.209105852584142493e-01
4.021150083526365826e+00 1.464176549496831181e-01 -8.053690678913996148e-01
1.878284782484088478e+00 7.354333263330109283e+00 -4.219125870041874615e-02
1.262070996679306445e+00 6.763807386129038202e-01 -5.287790403945933360e-01
1.590515500455332409e+00 9.006307841922264856e+00 -1.449125391649649375e-01
5.133874507562050660e+00 9.654303236868869931e+00 -4.736424880797290848e-02
4.175593862676204360e+00 3.817912085026976321e+00 -2.186616834962184786e-01
9.781629194439869224e-01 7.965968454520855335e-01 -4.962328355015537817e-01
8.217846273678524938e+00 6.072759113289655231e-01 -1.098010589362394152e+00
3.641507055939470217e+00 4.640794879926805727e+00 1.556834372483822948e-02
9.727149247975533930e-01 7.541132673609336479e+00 -1.560975497370299392e-01
4.079173875632668533e+00 1.447906721249035744e+00 -6.793623228242240408e-01
6.037507645194561512e+00 2.831136506704448497e+00 -6.806449891221940662e-01
9.145210154722155593e+00 9.476853592883077937e+00 -2.143520063167414502e-02
8.704702525042018024e+00 4.201562970623747617e+00 -5.089613302009921014e-01
3.558811684549548993e+00 1.284785507209535327e+00 -6.477219442330226506e-01
1.711132201223855287e-01 8.527576307158192037e+00 -2.623510547206401866e-01
2.269966701993680669e+00 4.116324674936851835e+00 1.713307333465036164e-02
7.435211501800864653e+00 3.884904050740941805e+00 -5.362174809421977884e-01
3.324113495664122286e+00 9.283000344143371052e+00 -1.780119883991537755e-02
9.360763282739849700e+00 9.544085746901105338e+00 -3.719902341151648528e-02
7.961868990437650950e+00 2.346195008349498234e+00 -8.391697941924659565e-01
2.660309949903456150e+00 4.663578658989899317e+00 2.362309613814772558e-02
6.953707761160626610e+00 1.565889736175361202e+00 -9.131404074140566651e-01
3.665102810300867819e+00 3.518493206833417375e-01 -7.627527691335890259e-01
4.895851950422695609e+00 1.814920584777387047e+00 -7.173905560153276406e-01
9.134606516883728489e+00 8.779645417138274510e+00 -9.617471515938169624e-02
3.949209270843575315e+00 6.515816712925471599e+00 2.436316955565592801e-02
2.458135741515508510e+00 1.542451421173330894e+00 -4.734280259187121365e-01
1.233031174110951200e+00 1.918450236601842329e+00 -2.828716515634711604e-01
2.360296601887259094e+00 9.053485340411330240e-01 -5.870270386420668451e-01
6.609369309920487545e+00 9.892832763015745101e+00 -5.635042166620507498e-02
4.870237983873617615e+00 9.291068968048200816e+00 5.095082836687581107e-03
7.704580496121293365e+00 2.197801760866636478e+00 -8.661303018451199653e-01
5.284644555660157117e+00 3.493392286014653347e+00 -4.747318815826883087e-01
1.557445792917126370e+00 8.179231457301007424e+00 -1.017055994284992160e-01
5.541786384039663282e+00 8.418598809292774376e+00 2.364554547549990726e-02
4.276457924517852227e+00 3.799075208020817662e+00 -2.413756062639656752e-01
1.909122744552748385e-01 6.447431365006220716e+00 -2.385773350647611701e-01
2.503281108536988153e+00 8.858911261645561197e+00 -1.034839860311798088e-02
7.422265194670657706e+00 9.480490255427303836e+00 1.068685825121162836e-02
8.870508354040646637e+00 9.660987619309487684e+00 5.194021727185083037e-04
4.532752664341564319e+00 1.539341510364400367e+00 -7.078109555490550431e-01
3.157616056131493654e+00 3.530135312635531708e+00 -1.032601128838584459e-01
6.118530501426055146e+00 6.031942800186140374e+00 -1.075601767988275670e-01
1.701880973041375977e+00 1.460897399154570619e+00 -4.235298563376355685e-01
1.210150924242762605e+00 3.847126868974598546e-02 -5.878340913575071935e-01
4.619913692271683914e+00 2.387848201159707417e-01 -8.669883319331781468e-01
5.556784628423751649e+00 9.505845052051538957e+00 -8.646428057022204072e-03
1.288901227960918217e+00 5.373264088802968352e+00 -9.003620000626152975e-02
2.208568843834842532e+00 1.456502802894868775e+00 -4.677867222878796527e-01
3.825648718267827597e+00 9.668817168446970811e+00 -8.253253424997292198e-02
2.281049618573130822e+00 1.815929332054314393e+00 -3.907754390023343571e-01
4.440081066264760068e+00 3.728467213713591022e+00 -2.867827573717607881e-01
5.524383189464584509e-01 4.393701440773127409e+00 -1.776408215207398444e-01
2.292926228483934459e+00 8.189204220706418624e+00 -1.093937467201239189e-02
8.894238086250172870e+00 6.861293405552787661e+00 -2.360813557601401103e-01
5.867280244337866435e+00 9.620647656276176463e+00 -2.379271602207155833e-02
7.901383273192060130e+00 8.708508207096624432e+00 1.621957450307476289e-02
4.781155693406057949e+00 7.159616713206434113e+00 2.459465641836144911e-02
6.855690263306204457e+00 1.735403452442287886e+00 -8.803911670591068050e-01
5.701617250955877125e+00 4.050031455999826946e+00 -4.273344806059783396e-01
3.534333316612278342e+00 1.147621572647754995e+00 -6.650479900071342154e-01
6.839377616766530110e+00 2.061879075413013407e+00 -8.417366053706842877e-01
8.020924119269169594e+00 5.709263523475081925e+00 -2.962948968015756135e-01
8.108875848153251908e+00 8.487145025186420000e+00 -1.251056903635316964e-02
8.816399787057752846e+00 2.184625516350670038e-01 -1.167816553564595905e+00
8.460177970654802593e+00 5.849988398146521718e+00 -2.988720846932662045e-01
3.975765615482728332e+00 1.183979449851918719e+00 -7.052574348195144172e-01
3.329100188505198954e+00 3.047589728119329600e+00 -2.384503774900839368e-01
9.660684490192279483e+00 8.270686977161011200e+00 -1.777712283152467210e-01
3.512303672663240839e+00 8.315830794971178719e+00 2.281446688239774367e-02
7.787366538037561625e+00 5.310199444315034434e+00 -3.348207790221939817e-01
8.527611220410847181e+00 4.934184522297991649e+00 -4.058034689210341384e-01
6.185262042292427154e+00 2.561604305483600186e+00 -7.341282490007721151e-01
1.034253881833096855e+00 2.071934960851273821e+00 -2.405721994636593197e-01
4.135900300858184053e+00 6.754930580943633522e+00 2.454303609644614692e-02
7.071048040448630889e-01 3.514881599014483271e+00 -1.395050364217442773e-01
4.762124925936747633e-01 7.757168124183541735e+00 -2.071913338339801403e-01
3.218749600560848467e+00 4.345445984842597476e+00 1.922052404195593450e-02
2.285152488559995643e+00 7.351364137342603300e+00 -2.379074719731560927e-03
9.021584357029448498e+00 7.631213335799372111e+00 -1.873117834179518493e-01
5.168968851308606283e-01 5.759863550960083955e+00 -2.184040029686784012e-01
7.271031749929774968e+00 6.889721798214656800e+00 -1.272448754241352065e-01
8.606981255353424842e+00 9.041638174564457842e+00 -4.901194122000185338e-03
2.935806759680125833e+00 2.166914647718096720e+00 -3.870929647031869369e-01
4.591209090367912360e+00 6.583816385906725799e+00 2.484146512493556891e-02
7.248294324899653418e+00 9.200378039520716200e+00 1.845008643580026142e-02
4.133374661211879797e+00 4.975272399926666367e+00 6.126422167907430438e-03
5.305758854657428358e+00 4.272882167020265243e+00 -3.420607581806507369e-01
4.704754278366991116e+00 7.943820758736225507e+00 2.477772676241463135e-02
1.001928204710965664e+00 3.897451391251251618e+00 -1.067894742903798266e-01
2.181252379856772894e+00 6.390536822288249930e+00 -3.313720103012285367e-03
7.726866014159140761e+00 6.771941878646668300e+00 -1.750326845348422200e-01
3.212088904166860104e+00 1.948179436198174574e+00 -4.807180746451672482e-01
9.510685581375520670e+00 6.873287139447040062e+00 -2.621019545295459885e-01
3.523748994107851917e+00 3.565160977408766918e+00 -1.572236226874494658e-01
2.264057485246522727e+00 4.026038579913359783e+00 1.754301835112628827e-02
6.749790986656003966e+00 5.376502742121274103e+00 -2.723037912115898740e-01
7.774120279809644707e+00 2.810267442547096373e+00 -7.429147699299400998e-01
5.161822484310890635e-01 3.485196899908715285e+00 -1.639506273560649152e-01
6.065913861139912377e+00 5.216199894828462469e+00 -2.407690262886230670e-01
7.319734637165338675e+00 5.829292106933902318e+00 -2.501159068233324012e-01
4.980094807741012986e+00 8.285680736980287620e+00 2.443113844614419605e-02
1.568739909893131612e+00 5.514525014565037964e+00 -5.337091002203311896e-02
9.131513502440938845e-01 6.147282977260918102e+00 -1.591819629918459766e-01
4.669926151201123865e+00 8.033098443490517937e+00 2.471946879836051103e-02
1.303780206114198315e+00 7.816373116109640584e+00 -1.244730800404835885e-01
6.569867565564800671e+00 6.212606633586733373e+00 -1.417092224129823386e-01
7.080335381335748579e+00 3.946448319130645643e+00 -5.171311149235242599e-01
5.878746915106868087e+00 7.415042969323146771e+00 2.415086755808759644e-02
3.698127039990631193e+00 8.178590555555782515e-01 -7.235603683564294508e-01
9.186266692125256483e+00 8.928398511639141333e+00 -8.497955191284611853e-02
8.256901950789750089e+00 8.933579988544423145e+00 1.204946684140373314e-02
4.512802830539415666e+00 3.424976828142497709e+00 -3.629621915577649349e-01
